,words,cos,id,brand,hash_similarity,match,predicted_match,predicted_scores
1263,0.8,0.8364505476656992,0.0,0.0,0.0,0,1,0.8677938510424774
624,0.8,0.5990674124551185,0.0,0.0,0.75,0,1,0.7767536599840266
967,0.25,0.1351593860275513,0.0,0.0,0.0625,1,0,0.1519546865076558
1060,0.6666666666666666,0.3869927448226222,0.0,0.0,0.0625,1,0,0.4223783784035139
926,0.4285714285714285,0.2158267496324676,0.0,0.0,0.125,1,0,0.2304491052561365
1173,1.0,0.2871340831857171,0.0,0.0,0.0625,1,0,0.3434013001462605
887,0.3333333333333333,0.431978824093452,0.0,0.0,0.375,1,0,0.49276680482043195
1382,0.7142857142857143,0.566885145564101,0.0,0.0,0.0,0,1,0.6311200581509673
1156,0.3333333333333333,0.2201723988260921,0.0,0.0,0.0,1,0,0.21195912191092778
336,0.0,0.0,0.0,0.0,0.125,1,0,0.07995666079007929
919,0.3333333333333333,0.3012854998239266,0.0,0.0,0.0625,1,0,0.2937761045914793
1153,0.5454545454545454,0.5585253106572509,0.0,1.0,0.25,1,0,0.42170065361492615
1774,0.6363636363636364,0.499678317448467,0.0,0.0,0.375,0,1,0.6069173991647531
1782,0.8461538461538461,0.6829936516023928,0.0,0.0,0.0,0,1,0.7610667434465852
1110,0.25,0.3144741906883965,0.0,0.0,0.0625,1,0,0.29935066819165623
214,0.5454545454545454,0.3781228399646978,0.0,0.0,0.25,1,0,0.43016164008683994
1246,1.0,0.7194559803796376,0.0,0.0,0.0,0,1,0.8028006888777607
1449,0.6666666666666666,0.5211840903117452,0.0,0.0,0.0,0,1,0.5730500171326863
1211,0.6666666666666666,0.5538345470522216,0.0,0.0,0.0,0,1,0.6112406683224311
1003,0.4,0.3821053592894612,0.0,0.0,0.375,1,0,0.4400720101116905
1519,0.4285714285714285,0.4514831261404928,0.0,0.0,0.0,1,0,0.4626393612620964
233,0.2222222222222222,0.2163965010013703,0.0,0.0,0.125,1,0,0.2149899530574781
899,0.6666666666666666,0.4934040372641134,0.0,1.0,0.6875,1,0,0.43131105202898706
288,0.5,0.1825311891659405,0.0,0.0,0.0,1,0,0.1944756956195266
1018,0.2666666666666666,0.2249590007860625,0.0,0.0,0.0,1,0,0.21086612387335776
293,0.5,0.1825311891659405,0.0,0.0,0.0,1,0,0.1944756956195266
1778,0.7142857142857143,0.5649406075603338,0.0,0.0,0.0,0,1,0.628923560450384
961,0.4285714285714285,0.2011777140499545,0.0,0.0,0.0625,1,0,0.21086251771104284
1085,0.2727272727272727,0.2545119867427383,0.0,1.0,0.0,1,0,0.11079669727584895
757,0.5,0.3960433655621114,0.0,0.0,0.6875,0,1,0.52152197460374
1718,0.6,0.5521658851245338,0.0,0.0,0.3125,0,1,0.6523832414618377
1419,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.9406661522939671
920,0.3333333333333333,0.1455392466980153,0.0,0.0,0.0625,1,0,0.16357557917994212
90,0.6666666666666666,0.4841709496924904,0.0,0.0,0.0625,0,1,0.5393952449867466
1628,0.3333333333333333,0.3180870383815637,0.0,0.0,0.0,1,0,0.30181665617213976
1388,0.625,0.5823526899671875,0.0,0.0,0.0,0,1,0.6392555191203337
20,0.6363636363636364,0.571100077274705,0.0,0.0,0.0625,0,1,0.6377573087375149
667,0.6666666666666666,0.681907800251979,0.0,0.0,0.0,0,1,0.7451999647559315
1026,0.6666666666666666,0.3869927448226222,0.0,0.0,0.0625,1,0,0.4223783784035139
257,0.0,0.0,0.0,0.0,0.0,1,0,0.07385878053838263
1134,0.2857142857142857,0.2911113612033918,0.0,0.0,0.0625,1,0,0.27935371852106267
1149,0.3333333333333333,0.3774642499669215,0.0,0.0,0.0,1,0,0.3656510053185928
1183,0.6,0.4649551321717419,0.0,0.0,0.0,1,0,0.49801716235445387
1086,0.2727272727272727,0.3311886838339098,0.0,0.0,0.1875,1,0,0.3377549819719123
1227,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.9406661522939671
548,0.5714285714285714,0.6157388827655923,0.0,0.0,0.0625,0,1,0.6798285571940295
1387,0.8,0.5730321737416023,0.0,0.0,0.0,0,1,0.6468144289037839
892,0.6,0.4378450294274422,0.0,0.0,0.0,1,0,0.46522946275159593
1137,0.2857142857142857,0.2911113612033918,0.0,0.0,0.0625,1,0,0.27935371852106267
534,0.6666666666666666,0.5641119448490347,0.0,0.0,0.25,0,1,0.6624443559588699
1045,0.6666666666666666,0.3869927448226222,0.0,0.0,0.0625,1,0,0.4223783784035139
1109,0.375,0.2799396732390524,0.0,0.0,0.0625,1,0,0.2764856666660329
938,0.0769230769230769,0.0319056008614224,0.0,0.0,0.0625,1,0,0.09137502695808154
1035,0.3333333333333333,0.3710495083175786,0.0,0.0,0.0625,1,0,0.36841142505305
1002,0.4,0.3821053592894612,0.0,0.0,0.375,1,0,0.4400720101116905
1738,0.6666666666666666,0.6017701867659937,0.0,0.0,0.375,0,1,0.7196313869129513
27,0.6666666666666666,0.5826682672240735,0.0,0.0,0.0,0,1,0.6438831981263264
183,0.125,0.1349794959109834,0.0,0.0,0.0,1,0,0.1395567723332975
326,0.6,0.40852100571141,0.0,0.0,0.1875,1,0,0.4619468331303522
481,0.7142857142857143,0.569206178654,0.0,0.0,0.0625,0,1,0.6436497259471535
969,0.4285714285714285,0.332089263299251,0.0,0.0,0.5625,1,0,0.4154224737573012
1127,0.3636363636363636,0.3747678634011799,0.0,0.0,0.125,1,0,0.385912388931351
1523,0.4285714285714285,0.4514831261404928,0.0,0.0,0.0,1,0,0.4626393612620964
1754,0.6363636363636364,0.4680307302833847,0.0,0.0,0.0,0,1,0.5058000561251595
906,0.25,0.1529018996209445,0.0,0.0,0.0,1,0,0.15758080730817217
244,0.3333333333333333,0.2053634224556723,0.0,0.0,0.0,1,0,0.20021985131974196
330,0.5,0.365164327512513,0.0,0.0,0.125,1,0,0.3893108733292331
1510,0.3333333333333333,0.3599128294284758,0.0,0.0,0.0,1,0,0.3461571559251385
215,0.5454545454545454,0.3781228399646978,0.0,0.0,0.25,1,0,0.43016164008683994
9,0.8,0.5404253926141439,0.0,0.0,0.3125,0,1,0.6596854509375186
1775,0.6153846153846154,0.5459733609290947,0.0,0.0,0.375,0,1,0.6568653951555086
1066,0.6666666666666666,0.3869927448226222,0.0,0.0,0.0625,1,0,0.4223783784035139
913,0.3333333333333333,0.1529018996209445,0.0,0.0,0.0,1,0,0.16258082437900379
187,0.125,0.1744182565168963,0.0,0.0,0.0,1,0,0.1641243011638514
1745,0.8,0.6331040320432417,0.0,0.0,0.0,0,1,0.7101626565384889
1707,0.5,0.4292256633060139,0.0,0.0,0.625,0,1,0.5508176056679516
1014,0.6666666666666666,0.4308785523524861,0.0,0.0,0.0625,1,0,0.47493433663692064
87,0.6666666666666666,0.5586556769437505,0.0,0.0,0.0625,0,1,0.6268814876042146
141,0.5,0.4883700004853036,0.0,0.0,0.375,0,1,0.5790114628171446
1235,0.6,0.4793263860603955,0.0,0.0,0.0,0,1,0.515423038349534
1037,0.3333333333333333,0.2740723196931727,0.0,0.0,0.0625,1,0,0.26717765129853005
1755,0.6363636363636364,0.4199101403967618,0.0,0.0,0.3125,0,1,0.501212071931795
1512,0.75,0.4514831261404928,0.0,0.0,0.0,1,0,0.49843125323508125
970,0.4285714285714285,0.332089263299251,0.0,0.0,0.5625,1,0,0.4154224737573012
1197,0.3333333333333333,0.5285057457626104,0.0,1.0,0.25,1,0,0.3644883360134522
1164,0.4444444444444444,0.2580453740651161,0.0,0.0,0.0,1,0,0.25349891282346015
1219,0.6666666666666666,0.7665602900460994,0.0,0.0,0.0,0,1,0.815085529015365
1722,0.75,0.6607277279172508,0.0,0.0,0.0,0,1,0.73257463747954
918,0.1111111111111111,0.1393878076206711,0.0,0.0,0.0,1,0,0.14138769350666344
1221,0.75,0.5870076167661074,0.0,0.0,0.0,0,1,0.657117928709503
339,0.1111111111111111,0.2704625432818384,0.0,0.0,0.125,1,0,0.25299775788608636
1264,0.8,0.8364505476656989,0.0,0.0,0.0,0,1,0.8677938510424771
948,0.7142857142857143,0.598427885269,0.0,1.0,0.125,1,0,0.4667944266439736
399,0.6363636363636364,0.6634452692974764,0.0,1.0,0.0,0,1,0.5153315792782102
985,0.3333333333333333,0.2144392237996479,0.0,0.0,0.5625,1,0,0.2780352509048726
1084,0.3333333333333333,0.3828303103121674,0.0,0.0,0.0,1,0,0.3717034315910676
1773,0.8,0.6638287518453473,0.0,1.0,0.0,0,1,0.5340052418929369
979,0.4285714285714285,0.4769127283563247,0.0,0.0,0.0,1,0,0.4933779580097183
1009,0.2222222222222222,0.1627332951150621,0.0,0.0,0.4375,1,0,0.20745781534929594
1122,0.375,0.2799396732390524,0.0,0.0,0.0625,1,0,0.2764856666660329
1229,0.8,0.6609990818612781,0.0,0.0,0.0,0,1,0.7371782390776926
876,0.3333333333333333,0.2462696856984602,0.0,0.0,0.0625,1,0,0.24163781253900932
607,0.5555555555555556,0.5159449533074851,0.0,0.0,0.0,0,1,0.5546139329477228
1167,0.4285714285714285,0.3007706502052863,0.0,0.0,0.1875,1,0,0.3205662309973634
1259,1.0,0.8881436818779986,0.0,0.0,0.0,0,1,0.9021506471725721
603,0.75,0.4693339179408149,0.0,0.0,0.125,0,1,0.5414461202132101
1378,0.5,0.5427300610387755,0.0,0.0,0.0,0,1,0.5803811451474139
1206,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.9406661522939671
333,0.2857142857142857,0.1748239073993968,0.0,0.0,0.1875,1,0,0.19383782868906607
1262,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.9406661522939671
900,0.3333333333333333,0.1458991742180307,0.0,0.0,0.0,1,0,0.15801333964457845
1191,0.2222222222222222,0.0929515506745328,0.0,0.0,0.125,1,0,0.1308664250373889
1203,0.4285714285714285,0.4014495035894614,0.0,0.0,0.4375,1,0,0.4771635628629973
1129,0.6363636363636364,0.5194436566585515,0.0,1.0,0.0,1,0,0.34604119443740744
957,0.1666666666666666,0.0932186005054357,0.0,0.0,0.0625,1,0,0.1234901339331405
242,0.3333333333333333,0.1498005213196571,0.0,0.0,0.0,1,0,0.1605449752325048
1737,0.7142857142857143,0.5132617049224909,0.0,0.0,0.0625,0,1,0.5793567837902882
1769,0.7777777777777778,0.7558400104694758,0.0,1.0,0.0,0,1,0.6392708207813355
1132,0.2857142857142857,0.2911113612033918,0.0,0.0,0.0625,1,0,0.27935371852106267
652,0.6,0.5292319457803282,0.0,0.0,0.0625,0,1,0.5857739356668831
615,0.7,0.4917591082180185,0.0,0.0,0.0,0,1,0.5415510913058457
1119,0.2857142857142857,0.2921012140946956,0.0,0.0,0.0,1,0,0.2717343983620447
1166,0.1428571428571428,0.2112567846929721,0.0,0.0,0.0,1,0,0.1913337485232005
1114,0.1428571428571428,0.1556961419222854,0.0,0.0,0.125,1,0,0.16456070101134157
1427,0.6666666666666666,0.4974098464235633,0.0,0.0,0.5,0,1,0.6278114501594602
1761,0.6666666666666666,0.681907800251979,0.0,0.0,0.0,0,1,0.7451999647559315
1273,0.0,0.0,0.0,0.0,0.0,1,0,0.07385878053838263
966,0.25,0.2011777140499545,0.0,0.0,0.0625,1,0,0.19790709036625342
956,0.3333333333333333,0.2677172421743647,0.0,0.0,0.125,1,0,0.2695674353021382
1508,0.3333333333333333,0.3599128294284758,0.0,0.0,0.0,1,0,0.3461571559251385
1376,0.75,0.6064072748555388,0.0,0.0,0.0,0,1,0.677976413185292
904,0.3333333333333333,0.1458991742180307,0.0,0.0,0.0,1,0,0.15801333964457845
1071,0.6666666666666666,0.3869927448226222,0.0,0.0,0.0625,1,0,0.4223783784035139
398,0.8181818181818182,0.7362880531737312,0.0,1.0,0.8125,0,1,0.7415549238455611
536,0.6666666666666666,0.4908493650252986,0.0,0.0,0.25,0,1,0.5791233258170457
424,0.9,0.7210990806449099,0.0,0.0,0.0625,0,1,0.8037965500664146
205,0.5454545454545454,0.3781228399646978,0.0,0.0,0.25,1,0,0.43016164008683994
1082,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.40866735463231263
1089,0.5,0.4272806202149183,0.0,0.0,0.1875,1,0,0.4734683737021156
1322,1.0,0.4523652286575623,0.0,0.0,0.0,0,1,0.5273649400198774
1706,0.5,0.4913810310780393,0.0,0.0,0.6875,0,1,0.6337057201095079
249,0.3333333333333333,0.4707851837473566,0.0,0.0,0.0,1,0,0.47534837658206575
955,0.3333333333333333,0.2677172421743647,0.0,0.0,0.125,1,0,0.2695674353021382
1764,0.8181818181818182,0.8287397064000568,0.0,0.0,0.25,0,1,0.8833157081074436
959,0.4285714285714285,0.3902710728291465,0.0,0.0,0.0,1,0,0.39022766513505613
241,0.3333333333333333,0.1498005213196571,0.0,0.0,0.0,1,0,0.1605449752325048
512,0.75,0.501435599512523,0.0,0.0,0.125,0,1,0.5797459475792694
1054,0.4,0.3339650980604911,0.0,0.0,0.75,1,0,0.446122439883891
1076,0.3333333333333333,0.3869927448226222,0.0,0.0,0.0625,1,0,0.3865643730991726
1309,1.0,0.9090924654269196,0.0,0.0,0.0,0,1,0.9107535170803427
964,0.4285714285714285,0.332089263299251,0.0,0.0,0.5625,1,0,0.4154224737573012
600,0.5714285714285714,0.555325545408962,0.0,0.0,0.4375,0,1,0.6721726850662644
953,0.3333333333333333,0.2539300032678581,0.0,0.0,0.125,1,0,0.25661611736454465
1665,0.2857142857142857,0.1855102513492953,0.0,0.0,0.0,1,0,0.18207071780095385
1233,1.0,1.0,0.0,0.0,0.0,0,1,0.9406661522939671
334,0.2857142857142857,0.2994214034410876,0.0,0.0,0.1875,1,0,0.3054531184975806
63,0.6666666666666666,0.5647764938095019,0.0,0.0,0.0625,0,1,0.6337928248785837
1606,0.3333333333333333,0.3180870383815637,0.0,0.0,0.0,1,0,0.30181665617213976
1249,0.75,0.6120639639763392,0.0,0.0,0.0,0,1,0.6839317651325433
1511,0.3333333333333333,0.3599128294284758,0.0,0.0,0.0,1,0,0.3461571559251385
1104,0.1666666666666666,0.1761058955371612,0.0,0.0,0.5,1,0,0.2214322380952059
1196,0.4444444444444444,0.4309091522830103,0.0,1.0,0.875,1,0,0.36595172139970533
1074,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.40866735463231263
1070,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.40866735463231263
1247,0.75,0.6120639639763392,0.0,0.0,0.0,0,1,0.6839317651325433
1214,0.8,0.7465068362465042,0.0,0.0,0.0,0,1,0.8093395359302288
189,0.1428571428571428,0.1024729038780985,0.0,0.0,0.0,1,0,0.12254644779384515
1010,0.2222222222222222,0.1484382654244083,0.0,0.0,0.4375,1,0,0.1962985026152023
950,0.0,0.0,0.0,0.0,0.0,1,0,0.07385878053838263
1306,0.75,0.5920174113427256,0.0,0.0,0.0,0,1,0.6625669299428937
1038,0.3333333333333333,0.3710495083175786,0.0,0.0,0.0625,1,0,0.36841142505305
1507,0.3333333333333333,0.4349618651108876,0.0,0.0,0.0,1,0,0.4323458791684489
960,0.4285714285714285,0.3902710728291465,0.0,0.0,0.0,1,0,0.39022766513505613
340,0.0,0.0,0.0,0.0,0.1875,1,0,0.08317512684742814
304,0.2,0.1825311891659405,0.0,0.0,0.0,1,0,0.17435525461283075
1049,0.6666666666666666,0.3753419604463182,0.0,0.0,0.0625,1,0,0.40866735463231263
406,0.8571428571428571,0.7708581274507357,0.0,0.0,0.0,0,1,0.8305080766138572
1020,0.6666666666666666,0.3710495083175786,0.0,0.0,0.0625,1,0,0.403650276024402
965,0.25,0.2011777140499545,0.0,0.0,0.0625,1,0,0.19790709036625342
1015,0.4545454545454545,0.3446087957970015,0.0,1.0,0.0,1,0,0.17294778390133453
977,0.4285714285714285,0.3403057187001382,0.0,0.0,0.6875,1,0,0.4462483564327692
925,0.2,0.0905472157767625,0.0,0.0,0.1875,1,0,0.13331966270206017
1207,0.75,0.6149457233510158,0.0,0.0,0.0,0,1,0.6869427860628639
1331,0.5,0.4780858128572855,0.0,0.0,0.0,0,1,0.5027679909694595
1165,0.5,0.4285186716703087,0.0,0.0,0.3125,1,0,0.4964273404813358
1700,0.6666666666666666,0.5427300610387755,0.0,0.0,0.0,0,1,0.598379594110691
1118,0.2857142857142857,0.3144741906883965,0.0,0.0,0.0625,1,0,0.30270426323236566
65,0.6666666666666666,0.5321236023417115,0.0,0.0,0.1875,0,1,0.6168555312144025
662,0.7,0.4602922867942868,0.0,0.0,0.0,0,1,0.5035250126766085
941,0.5,0.398919789479331,0.0,1.0,0.0625,1,0,0.22470874839221208
1031,0.3333333333333333,0.3710495083175786,0.0,0.0,0.0625,1,0,0.36841142505305
1016,0.3636363636363636,0.315452769414226,0.0,0.0,0.125,1,0,0.32039257150211076
924,0.4,0.329291512549579,0.0,0.0,0.25,1,0,0.3583019929563277
939,0.375,0.2004778216459598,0.0,0.0,0.0625,1,0,0.20635575584886998
1735,1.0,0.7324766478692303,0.0,0.0,0.25,0,1,0.8373799354354088
