,image1,image2,dist
282,07a_3.jpg,07b_6.jpg,1.0
283,07a_3.jpg,07b_7.jpg,0.296875
284,07a_3.jpg,07b_8.jpg,0.328125
285,07a_4.jpg,07b_1.jpg,1.0
286,07a_4.jpg,07b_2.jpg,0.5
287,07a_4.jpg,07b_3.jpg,0.625
288,07a_4.jpg,07b_4.jpg,0.59375
289,07a_4.jpg,07b_5.jpg,0.4375
290,07a_4.jpg,07b_6.jpg,0.71875
291,07a_4.jpg,07b_7.jpg,0.296875
292,07a_4.jpg,07b_8.jpg,0.359375
293,07a_5.jpg,07b_1.jpg,0.4375
294,07a_5.jpg,07b_2.jpg,0.59375
295,07a_5.jpg,07b_3.jpg,0.53125
296,07a_5.jpg,07b_4.jpg,0.625
297,07a_5.jpg,07b_5.jpg,1.0
298,07a_5.jpg,07b_6.jpg,0.65625
299,07a_5.jpg,07b_7.jpg,0.421875
300,07a_5.jpg,07b_8.jpg,0.296875
301,07a_6.jpg,07b_1.jpg,0.359375
302,07a_6.jpg,07b_2.jpg,0.390625
303,07a_6.jpg,07b_3.jpg,0.390625
304,07a_6.jpg,07b_4.jpg,0.390625
305,07a_6.jpg,07b_5.jpg,0.296875
306,07a_6.jpg,07b_6.jpg,0.328125
307,07a_6.jpg,07b_7.jpg,0.78125
308,07a_6.jpg,07b_8.jpg,1.0
309,07a_7.jpg,07b_1.jpg,0.296875
310,07a_7.jpg,07b_2.jpg,0.390625
311,07a_7.jpg,07b_3.jpg,0.390625
312,07a_7.jpg,07b_4.jpg,0.390625
313,07a_7.jpg,07b_5.jpg,0.421875
314,07a_7.jpg,07b_6.jpg,0.296875
315,07a_7.jpg,07b_7.jpg,1.0
316,07a_7.jpg,07b_8.jpg,0.78125
317,08a_1.jpg,08b_1.jpg,0.5625
318,08a_1.jpg,08b_10.jpg,0.5
319,08a_1.jpg,08b_11.jpg,0.53125
320,08a_1.jpg,08b_12.jpg,0.65625
321,08a_1.jpg,08b_13.jpg,0.59375
322,08a_1.jpg,08b_14.jpg,0.53125
323,08a_1.jpg,08b_2.jpg,0.65625
324,08a_1.jpg,08b_3.jpg,0.75
325,08a_1.jpg,08b_4.jpg,0.71875
326,08a_1.jpg,08b_5.jpg,0.6875
327,08a_1.jpg,08b_6.jpg,0.59375
328,08a_1.jpg,08b_7.jpg,0.59375
329,08a_1.jpg,08b_8.jpg,0.65625
330,08a_1.jpg,08b_9.jpg,0.53125
331,08a_2.jpg,08b_1.jpg,0.53125
332,08a_2.jpg,08b_10.jpg,0.59375
333,08a_2.jpg,08b_11.jpg,0.53125
334,08a_2.jpg,08b_12.jpg,0.53125
335,08a_2.jpg,08b_13.jpg,0.40625
336,08a_2.jpg,08b_14.jpg,0.8125
337,08a_2.jpg,08b_2.jpg,0.625
338,08a_2.jpg,08b_3.jpg,0.59375
339,08a_2.jpg,08b_4.jpg,0.625
340,08a_2.jpg,08b_5.jpg,0.625
341,08a_2.jpg,08b_6.jpg,0.9375
342,08a_2.jpg,08b_7.jpg,0.78125
343,08a_2.jpg,08b_8.jpg,0.65625
344,08a_2.jpg,08b_9.jpg,0.6875
345,08a_3.jpg,08b_1.jpg,0.625
346,08a_3.jpg,08b_10.jpg,0.46875
347,08a_3.jpg,08b_11.jpg,0.46875
348,08a_3.jpg,08b_12.jpg,0.59375
349,08a_3.jpg,08b_13.jpg,0.625
350,08a_3.jpg,08b_14.jpg,0.46875
351,08a_3.jpg,08b_2.jpg,0.625
352,08a_3.jpg,08b_3.jpg,0.5625
353,08a_3.jpg,08b_4.jpg,0.65625
354,08a_3.jpg,08b_5.jpg,0.84375
355,08a_3.jpg,08b_6.jpg,0.5
356,08a_3.jpg,08b_7.jpg,0.5
357,08a_3.jpg,08b_8.jpg,0.5
358,08a_3.jpg,08b_9.jpg,0.46875
359,08a_4.jpg,08b_1.jpg,0.390625
360,08a_4.jpg,08b_10.jpg,0.390625
361,08a_4.jpg,08b_11.jpg,0.390625
362,08a_4.jpg,08b_12.jpg,0.359375
363,08a_4.jpg,08b_13.jpg,0.515625
364,08a_4.jpg,08b_14.jpg,0.359375
365,08a_4.jpg,08b_2.jpg,0.390625
366,08a_4.jpg,08b_3.jpg,0.296875
367,08a_4.jpg,08b_4.jpg,0.359375
368,08a_4.jpg,08b_5.jpg,0.390625
369,08a_4.jpg,08b_6.jpg,0.296875
370,08a_4.jpg,08b_7.jpg,0.265625
371,08a_4.jpg,08b_8.jpg,0.296875
372,08a_4.jpg,08b_9.jpg,0.265625
373,08a_5.jpg,08b_1.jpg,0.375
374,08a_5.jpg,08b_10.jpg,0.5
375,08a_5.jpg,08b_11.jpg,0.53125
376,08a_5.jpg,08b_12.jpg,0.5
377,08a_5.jpg,08b_13.jpg,0.25
378,08a_5.jpg,08b_14.jpg,1.0
379,08a_5.jpg,08b_2.jpg,0.5
380,08a_5.jpg,08b_3.jpg,0.53125
381,08a_5.jpg,08b_4.jpg,0.59375
382,08a_5.jpg,08b_5.jpg,0.59375
383,08a_5.jpg,08b_6.jpg,0.84375
384,08a_5.jpg,08b_7.jpg,0.75
385,08a_5.jpg,08b_8.jpg,0.53125
386,08a_5.jpg,08b_9.jpg,0.625
387,08a_6.jpg,08b_1.jpg,0.5625
388,08a_6.jpg,08b_10.jpg,0.65625
389,08a_6.jpg,08b_11.jpg,0.5625
390,08a_6.jpg,08b_12.jpg,0.59375
391,08a_6.jpg,08b_13.jpg,0.4375
392,08a_6.jpg,08b_14.jpg,0.625
393,08a_6.jpg,08b_2.jpg,0.65625
394,08a_6.jpg,08b_3.jpg,0.78125
395,08a_6.jpg,08b_4.jpg,0.65625
396,08a_6.jpg,08b_5.jpg,0.625
397,08a_6.jpg,08b_6.jpg,0.75
398,08a_6.jpg,08b_7.jpg,0.84375
399,08a_6.jpg,08b_8.jpg,0.71875
400,08a_6.jpg,08b_9.jpg,0.71875
401,08a_7.jpg,08b_1.jpg,0.46875
402,08a_7.jpg,08b_10.jpg,0.53125
403,08a_7.jpg,08b_11.jpg,0.75
404,08a_7.jpg,08b_12.jpg,0.875
405,08a_7.jpg,08b_13.jpg,0.5
406,08a_7.jpg,08b_14.jpg,0.5
407,08a_7.jpg,08b_2.jpg,0.53125
408,08a_7.jpg,08b_3.jpg,0.59375
409,08a_7.jpg,08b_4.jpg,0.5625
410,08a_7.jpg,08b_5.jpg,0.625
411,08a_7.jpg,08b_6.jpg,0.5
412,08a_7.jpg,08b_7.jpg,0.53125
413,08a_7.jpg,08b_8.jpg,0.53125
414,08a_7.jpg,08b_9.jpg,0.625
415,09a_1.jpg,09b_1.jpg,1.0
416,09a_1.jpg,09b_10.jpg,0.453125
417,09a_1.jpg,09b_2.jpg,0.53125
418,09a_1.jpg,09b_3.jpg,0.65625
419,09a_1.jpg,09b_4.jpg,0.6875
420,09a_1.jpg,09b_5.jpg,0.625
421,09a_1.jpg,09b_6.jpg,0.5625
422,09a_1.jpg,09b_7.jpg,0.59375
423,09a_1.jpg,09b_8.jpg,0.59375
424,09a_1.jpg,09b_9.jpg,0.359375
425,09a_2.jpg,09b_1.jpg,0.6875
426,09a_2.jpg,09b_10.jpg,0.359375
427,09a_2.jpg,09b_2.jpg,0.71875
428,09a_2.jpg,09b_3.jpg,0.6875
429,09a_2.jpg,09b_4.jpg,1.0
430,09a_2.jpg,09b_5.jpg,0.53125
431,09a_2.jpg,09b_6.jpg,0.625
432,09a_2.jpg,09b_7.jpg,0.5625
433,09a_2.jpg,09b_8.jpg,0.46875
434,09a_2.jpg,09b_9.jpg,0.390625
435,09a_3.jpg,09b_1.jpg,0.59375
436,09a_3.jpg,09b_10.jpg,0.421875
437,09a_3.jpg,09b_2.jpg,0.9375
438,09a_3.jpg,09b_3.jpg,0.75
439,09a_3.jpg,09b_4.jpg,0.78125
440,09a_3.jpg,09b_5.jpg,0.625
441,09a_3.jpg,09b_6.jpg,0.53125
442,09a_3.jpg,09b_7.jpg,0.65625
443,09a_3.jpg,09b_8.jpg,0.59375
444,09a_3.jpg,09b_9.jpg,0.296875
445,09a_4.jpg,09b_1.jpg,0.53125
446,09a_4.jpg,09b_10.jpg,0.421875
447,09a_4.jpg,09b_2.jpg,0.84375
448,09a_4.jpg,09b_3.jpg,0.75
449,09a_4.jpg,09b_4.jpg,0.6875
450,09a_4.jpg,09b_5.jpg,0.59375
451,09a_4.jpg,09b_6.jpg,0.53125
452,09a_4.jpg,09b_7.jpg,0.59375
453,09a_4.jpg,09b_8.jpg,0.59375
454,09a_4.jpg,09b_9.jpg,0.359375
455,09a_5.jpg,09b_1.jpg,0.65625
456,09a_5.jpg,09b_10.jpg,0.484375
457,09a_5.jpg,09b_2.jpg,0.71875
458,09a_5.jpg,09b_3.jpg,1.0
459,09a_5.jpg,09b_4.jpg,0.6875
460,09a_5.jpg,09b_5.jpg,0.59375
461,09a_5.jpg,09b_6.jpg,0.5
462,09a_5.jpg,09b_7.jpg,0.65625
463,09a_5.jpg,09b_8.jpg,0.5625
464,09a_5.jpg,09b_9.jpg,0.296875
465,09a_6.jpg,09b_1.jpg,0.625
466,09a_6.jpg,09b_10.jpg,0.578125
467,09a_6.jpg,09b_2.jpg,0.59375
468,09a_6.jpg,09b_3.jpg,0.59375
469,09a_6.jpg,09b_4.jpg,0.53125
470,09a_6.jpg,09b_5.jpg,1.0
471,09a_6.jpg,09b_6.jpg,0.40625
472,09a_6.jpg,09b_7.jpg,0.84375
473,09a_6.jpg,09b_8.jpg,0.8125
474,09a_6.jpg,09b_9.jpg,0.296875
475,09a_7.jpg,09b_1.jpg,0.59375
476,09a_7.jpg,09b_10.jpg,0.484375
477,09a_7.jpg,09b_2.jpg,0.625
478,09a_7.jpg,09b_3.jpg,0.65625
479,09a_7.jpg,09b_4.jpg,0.5625
480,09a_7.jpg,09b_5.jpg,0.84375
481,09a_7.jpg,09b_6.jpg,0.4375
482,09a_7.jpg,09b_7.jpg,1.0
483,09a_7.jpg,09b_8.jpg,0.78125
484,09a_7.jpg,09b_9.jpg,0.296875
485,09a_8.jpg,09b_1.jpg,0.6875
486,09a_8.jpg,09b_10.jpg,0.296875
487,09a_8.jpg,09b_2.jpg,0.6875
488,09a_8.jpg,09b_3.jpg,0.71875
489,09a_8.jpg,09b_4.jpg,0.75
490,09a_8.jpg,09b_5.jpg,0.625
491,09a_8.jpg,09b_6.jpg,0.59375
