,words,cos,id,brand,hash_similarity,match,predicted_match,predicted_scores
317,0.625,0.5585891487068428,0.0,0.0,0.5625,1,0,0.48781597065179155
1733,1.0,1.0,0.0,0.0,0.0625,0,1,0.6440903054448871
921,0.0833333333333333,0.0905472157767625,0.0,0.0,0.1875,1,0,0.07828703703703704
1264,0.8,0.8364505476656989,0.0,0.0,0.0,0,1,0.9644606758152575
900,0.3333333333333333,0.1458991742180307,0.0,0.0,0.0,1,0,0.1578495403967102
237,0.6666666666666666,0.6761579661517019,0.0,0.0,0.3125,1,0,0.4050999212690755
1016,0.3636363636363636,0.315452769414226,0.0,0.0,0.125,1,0,0.42258261620980403
1116,0.2857142857142857,0.1972062574904275,0.0,0.0,0.0,1,0,0.1578495403967102
1156,0.3333333333333333,0.2201723988260921,0.0,0.0,0.0,1,0,0.09549729453382604
913,0.3333333333333333,0.1529018996209445,0.0,0.0,0.0,1,0,0.1578495403967102
1740,0.625,0.4594434089396285,0.0,0.0,0.125,1,0,0.48781597065179155
1700,0.6666666666666666,0.5427300610387755,0.0,0.0,0.0,0,1,0.625944125944126
926,0.4285714285714285,0.2158267496324676,0.0,0.0,0.125,1,0,0.21337488770007032
1188,0.375,0.199526405945316,0.0,0.0,0.0625,1,0,0.2757271335629545
308,0.0,0.0,0.0,0.0,0.0625,1,0,0.03544850439105895
601,0.4285714285714285,0.4481538484740939,0.0,0.0,0.125,0,1,0.6045117981389859
999,0.5714285714285714,0.3821053592894612,0.0,0.0,0.375,1,0,0.48781597065179155
341,0.0,0.0,0.0,0.0,0.1875,1,0,0.07828703703703704
952,0.3333333333333333,0.2539300032678581,0.0,0.0,0.125,1,0,0.3491398319756529
1737,0.7142857142857143,0.5132617049224909,0.0,0.0,0.0625,0,1,0.5635917464275674
613,0.5833333333333334,0.4373153351080101,0.0,0.0,0.0,0,1,0.6086700336700336
1259,1.0,0.8881436818779986,0.0,0.0,0.0,0,1,0.9464426577972395
340,0.0,0.0,0.0,0.0,0.1875,1,0,0.07828703703703704
104,0.3333333333333333,0.3832585994419232,0.0,0.0,0.0625,0,1,0.6108919687277896
405,0.8571428571428571,0.7708581274507357,0.0,0.0,0.0,0,1,0.8494775108320924
1146,0.3333333333333333,0.3774642499669215,0.0,0.0,0.0,1,0,0.4930143755615453
1511,0.3333333333333333,0.3599128294284758,0.0,0.0,0.0,1,0,0.4748325573797272
879,0.6666666666666666,0.5938059606879692,0.0,0.0,0.25,1,0,0.4050999212690755
933,0.5,0.3442410065251526,0.0,0.0,0.0,1,0,0.1928556321244014
555,0.3333333333333333,0.3102904004484387,0.0,0.0,0.4375,0,1,0.5537491115849326
1003,0.4,0.3821053592894612,0.0,0.0,0.375,1,0,0.4797254733526611
424,0.9,0.7210990806449099,0.0,0.0,0.0625,0,1,0.7575757575757575
1089,0.5,0.4272806202149183,0.0,0.0,0.1875,1,0,0.46154365517084295
1706,0.5,0.4913810310780393,0.0,0.0,0.6875,0,1,0.5185088293001962
985,0.3333333333333333,0.2144392237996479,0.0,0.0,0.5625,1,0,0.3723492466744292
1154,0.4285714285714285,0.3287473884942528,0.0,0.0,0.4375,1,0,0.42258261620980403
965,0.25,0.2011777140499545,0.0,0.0,0.0625,1,0,0.1183479517210604
946,0.5555555555555556,0.4964361931248716,0.0,0.0,0.125,1,0,0.46154365517084295
964,0.4285714285714285,0.332089263299251,0.0,0.0,0.5625,1,0,0.42258261620980403
62,0.6666666666666666,0.4611763569808251,0.0,0.0,0.25,0,1,0.5635917464275674
1010,0.2222222222222222,0.1484382654244083,0.0,0.0,0.4375,1,0,0.13417450998664307
298,0.5,0.1957477206981967,0.0,0.0,0.0,1,0,0.1578495403967102
662,0.7,0.4602922867942868,0.0,0.0,0.0,0,1,0.625944125944126
1225,0.6666666666666666,0.541633290730648,0.0,0.0,0.0,0,1,0.625944125944126
333,0.2857142857142857,0.1748239073993968,0.0,0.0,0.1875,1,0,0.2757271335629545
1167,0.4285714285714285,0.3007706502052863,0.0,0.0,0.1875,1,0,0.42258261620980403
336,0.0,0.0,0.0,0.0,0.125,1,0,0.051275062656641605
894,0.2,0.2181295107566779,0.0,0.0,0.0,1,0,0.061872531364238426
1081,0.6666666666666666,0.2772429001298099,0.0,0.0,0.0625,1,0,0.41278131654737
326,0.6,0.40852100571141,0.0,0.0,0.1875,1,0,0.48781597065179155
970,0.4285714285714285,0.332089263299251,0.0,0.0,0.5625,1,0,0.42258261620980403
1428,0.6666666666666666,0.4974098464235633,0.0,0.0,0.625,0,1,0.5635917464275674
1002,0.4,0.3821053592894612,0.0,0.0,0.375,1,0,0.4797254733526611
867,0.3333333333333333,0.2462696856984602,0.0,0.0,0.0625,1,0,0.4386059214417424
603,0.75,0.4693339179408149,0.0,0.0,0.125,0,1,0.5635917464275674
619,0.4285714285714285,0.4745241749573945,0.0,0.0,0.0,0,1,0.7253658611572281
880,0.5,0.5801679858004222,0.0,0.0,0.3125,1,0,0.46154365517084295
1164,0.4444444444444444,0.2580453740651161,0.0,0.0,0.0,1,0,0.11941284789025025
1263,0.8,0.8364505476656992,0.0,0.0,0.0,0,1,0.9644606758152575
959,0.4285714285714285,0.3902710728291465,0.0,0.0,0.0,1,0,0.3618478801864169
235,0.0,0.0,0.0,0.0,0.0,1,0,0.04602240376212813
954,0.1666666666666666,0.0884179118935996,0.0,0.0,0.0625,1,0,0.051298631993169246
92,0.3333333333333333,0.3011579966370256,0.0,0.0,0.125,0,1,0.5537491115849326
1667,0.2857142857142857,0.1855102513492953,0.0,0.0,0.0,1,0,0.1578495403967102
329,0.5,0.40852100571141,0.0,0.0,0.1875,1,0,0.46154365517084295
150,0.3333333333333333,0.3106639439295314,0.0,0.0,0.5625,0,1,0.5537491115849326
977,0.4285714285714285,0.3403057187001382,0.0,0.0,0.6875,1,0,0.47954779033915723
1420,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.9464426577972395
1224,0.75,0.4793263860603955,0.0,0.0,0.0,0,1,0.625944125944126
1612,0.3333333333333333,0.3180870383815637,0.0,0.0,0.0,1,0,0.4748325573797272
922,0.25,0.2158267496324676,0.0,0.0,0.125,1,0,0.13417450998664307
214,0.5454545454545454,0.3781228399646978,0.0,0.0,0.25,1,0,0.46154365517084295
911,0.3333333333333333,0.1458991742180307,0.0,0.0,0.0,1,0,0.1578495403967102
1090,0.5,0.3311886838339098,0.0,0.0,0.1875,1,0,0.31305880668599445
9,0.8,0.5404253926141439,0.0,0.0,0.3125,0,1,0.5635917464275674
1127,0.3636363636363636,0.3747678634011799,0.0,0.0,0.125,1,0,0.4797254733526611
1379,0.8571428571428571,0.6128196842180642,0.0,0.0,0.0,0,1,0.6372053872053872
456,0.3333333333333333,0.2978348875122911,0.0,0.0,0.125,0,1,0.5537491115849326
1727,1.0,1.0000000000000002,0.0,0.0,0.0,0,1,0.9464426577972395
1055,0.5,0.6037234965781549,0.0,0.0,0.25,1,0,0.46154365517084295
925,0.2,0.0905472157767625,0.0,0.0,0.1875,1,0,0.0671251902587519
955,0.3333333333333333,0.2677172421743647,0.0,0.0,0.125,1,0,0.3491398319756529
