,image1,image2,dist
188,06a_1.jpg,06b_9.jpg,0.625
189,06a_2.jpg,06b_1.jpg,0.5625
190,06a_2.jpg,06b_2.jpg,0.625
191,06a_2.jpg,06b_3.jpg,1.0
192,06a_2.jpg,06b_4.jpg,0.75
193,06a_2.jpg,06b_5.jpg,0.734375
194,06a_2.jpg,06b_6.jpg,0.65625
195,06a_2.jpg,06b_7.jpg,0.71875
196,06a_2.jpg,06b_8.jpg,0.6875
197,06a_2.jpg,06b_9.jpg,0.78125
198,06a_3.jpg,06b_1.jpg,1.0
199,06a_3.jpg,06b_2.jpg,0.65625
200,06a_3.jpg,06b_3.jpg,0.5625
201,06a_3.jpg,06b_4.jpg,0.5
202,06a_3.jpg,06b_5.jpg,0.703125
203,06a_3.jpg,06b_6.jpg,0.75
204,06a_3.jpg,06b_7.jpg,0.6875
205,06a_3.jpg,06b_8.jpg,0.71875
206,06a_3.jpg,06b_9.jpg,0.6875
207,06a_4.jpg,06b_1.jpg,0.5625
208,06a_4.jpg,06b_2.jpg,0.59375
209,06a_4.jpg,06b_3.jpg,0.71875
210,06a_4.jpg,06b_4.jpg,0.875
211,06a_4.jpg,06b_5.jpg,0.734375
212,06a_4.jpg,06b_6.jpg,0.5625
213,06a_4.jpg,06b_7.jpg,0.5625
214,06a_4.jpg,06b_8.jpg,0.65625
215,06a_4.jpg,06b_9.jpg,0.65625
216,06a_5.jpg,06b_1.jpg,0.71875
217,06a_5.jpg,06b_2.jpg,0.65625
218,06a_5.jpg,06b_3.jpg,0.75
219,06a_5.jpg,06b_4.jpg,0.75
220,06a_5.jpg,06b_5.jpg,0.984375
221,06a_5.jpg,06b_6.jpg,0.84375
222,06a_5.jpg,06b_7.jpg,0.625
223,06a_5.jpg,06b_8.jpg,0.6875
224,06a_5.jpg,06b_9.jpg,0.75
225,06a_6.jpg,06b_1.jpg,0.75
226,06a_6.jpg,06b_2.jpg,0.59375
227,06a_6.jpg,06b_3.jpg,0.6875
228,06a_6.jpg,06b_4.jpg,0.59375
229,06a_6.jpg,06b_5.jpg,0.828125
230,06a_6.jpg,06b_6.jpg,0.90625
231,06a_6.jpg,06b_7.jpg,0.65625
232,06a_6.jpg,06b_8.jpg,0.65625
233,06a_6.jpg,06b_9.jpg,0.75
234,06a_7.jpg,06b_1.jpg,0.6875
235,06a_7.jpg,06b_2.jpg,0.59375
236,06a_7.jpg,06b_3.jpg,0.71875
237,06a_7.jpg,06b_4.jpg,0.5625
238,06a_7.jpg,06b_5.jpg,0.609375
239,06a_7.jpg,06b_6.jpg,0.59375
240,06a_7.jpg,06b_7.jpg,1.0
241,06a_7.jpg,06b_8.jpg,0.75
242,06a_7.jpg,06b_9.jpg,0.65625
243,06a_8.jpg,06b_1.jpg,0.71875
244,06a_8.jpg,06b_2.jpg,0.6875
245,06a_8.jpg,06b_3.jpg,0.625
246,06a_8.jpg,06b_4.jpg,0.5625
247,06a_8.jpg,06b_5.jpg,0.609375
248,06a_8.jpg,06b_6.jpg,0.625
249,06a_8.jpg,06b_7.jpg,0.6875
250,06a_8.jpg,06b_8.jpg,0.9375
251,06a_8.jpg,06b_9.jpg,0.71875
252,06a_9.jpg,06b_1.jpg,0.65625
253,06a_9.jpg,06b_2.jpg,0.65625
254,06a_9.jpg,06b_3.jpg,0.75
255,06a_9.jpg,06b_4.jpg,0.625
256,06a_9.jpg,06b_5.jpg,0.734375
257,06a_9.jpg,06b_6.jpg,0.71875
258,06a_9.jpg,06b_7.jpg,0.625
259,06a_9.jpg,06b_8.jpg,0.71875
260,06a_9.jpg,06b_9.jpg,0.96875
261,07a_1.jpg,07b_1.jpg,0.625
262,07a_1.jpg,07b_2.jpg,0.65625
263,07a_1.jpg,07b_3.jpg,0.65625
264,07a_1.jpg,07b_4.jpg,0.6875
265,07a_1.jpg,07b_5.jpg,0.6875
266,07a_1.jpg,07b_6.jpg,0.6875
267,07a_1.jpg,07b_7.jpg,0.296875
268,07a_1.jpg,07b_8.jpg,0.296875
269,07a_2.jpg,07b_1.jpg,0.65625
270,07a_2.jpg,07b_2.jpg,0.6875
271,07a_2.jpg,07b_3.jpg,0.75
272,07a_2.jpg,07b_4.jpg,0.875
273,07a_2.jpg,07b_5.jpg,0.65625
274,07a_2.jpg,07b_6.jpg,0.71875
275,07a_2.jpg,07b_7.jpg,0.296875
276,07a_2.jpg,07b_8.jpg,0.296875
277,07a_3.jpg,07b_1.jpg,0.71875
278,07a_3.jpg,07b_2.jpg,0.65625
279,07a_3.jpg,07b_3.jpg,0.65625
280,07a_3.jpg,07b_4.jpg,0.75
281,07a_3.jpg,07b_5.jpg,0.65625
282,07a_3.jpg,07b_6.jpg,1.0
283,07a_3.jpg,07b_7.jpg,0.296875
284,07a_3.jpg,07b_8.jpg,0.328125
285,07a_4.jpg,07b_1.jpg,1.0
286,07a_4.jpg,07b_2.jpg,0.53125
287,07a_4.jpg,07b_3.jpg,0.65625
288,07a_4.jpg,07b_4.jpg,0.71875
289,07a_4.jpg,07b_5.jpg,0.4375
290,07a_4.jpg,07b_6.jpg,0.71875
291,07a_4.jpg,07b_7.jpg,0.296875
292,07a_4.jpg,07b_8.jpg,0.359375
293,07a_5.jpg,07b_1.jpg,0.4375
294,07a_5.jpg,07b_2.jpg,0.625
295,07a_5.jpg,07b_3.jpg,0.5625
296,07a_5.jpg,07b_4.jpg,0.6875
297,07a_5.jpg,07b_5.jpg,1.0
298,07a_5.jpg,07b_6.jpg,0.65625
299,07a_5.jpg,07b_7.jpg,0.421875
